"word","count","nextWord","phrase"
"i find",217,"find","i"
"of which",217,"which","of"
"on and",216,"and","on"
"could not",216,"not","could"
"down and",216,"and","down"
"see it",216,"it","see"
"this season",216,"season","this"
"see a",216,"a","see"
"only a",216,"a","only"
"friends and",216,"and","friends"
"i miss",215,"miss","i"
"yes i",215,"i","yes"
"my friends",215,"friends","my"
"his wife",215,"wife","his"
"department of",215,"of","department"
"willing to",215,"to","willing"
"than i",214,"i","than"
"the university",214,"university","the"
"talk to",214,"to","talk"
"long as",214,"as","long"
"home and",214,"and","home"
"san francisco",214,"francisco","san"
"just like",213,"like","just"
"middle of",213,"of","middle"
"that it's",213,"it's","that"
"every time",213,"time","every"
"in addition",213,"addition","in"
"that i'm",212,"i'm","that"
"and had",212,"had","and"
"the air",212,"air","the"
"was that",212,"that","was"
"there's no",212,"no","there's"
"it does",212,"does","it"
"in any",212,"any","in"
"with them",212,"them","with"
"director of",212,"of","director"
"any other",212,"other","any"
"was no",212,"no","was"
"the little",212,"little","the"
"the process",211,"process","the"
"right to",211,"to","right"
"be more",211,"more","be"
"a full",210,"full","a"
"can make",210,"make","can"
"over and",210,"and","over"
"said they",210,"they","said"
"is for",210,"for","is"
"is all",210,"all","is"
"out that",210,"that","out"
"from his",210,"his","from"
"on twitter",209,"twitter","on"
"sure to",209,"to","sure"
"idea of",209,"of","idea"
"get out",209,"out","get"
"took a",209,"a","took"
"of one",209,"one","of"
"he also",209,"also","he"
"where he",208,"he","where"
"up at",208,"at","up"
"you i",208,"i","you"
"university of",208,"of","university"
"i remember",208,"remember","i"
"see if",208,"if","see"
"few days",208,"days","few"
"same time",208,"time","same"
"good morning",207,"morning","good"
"happy birthday",207,"birthday","happy"
"would you",207,"you","would"
"my new",207,"new","my"
"was on",207,"on","was"
"just got",207,"got","just"
"out with",207,"with","out"
"there will",207,"will","there"
"have any",207,"any","have"
"but also",207,"also","but"
"to add",207,"add","to"
"when a",206,"a","when"
"something to",206,"to","something"
"back on",206,"on","back"
"the perfect",206,"perfect","the"
"go on",206,"on","go"
"work with",206,"with","work"
"there and",206,"and","there"
"place to",206,"to","place"
"all about",206,"about","all"
"love and",205,"and","love"
"my heart",205,"heart","my"
"they do",205,"do","they"
"the floor",205,"floor","the"
"the street",205,"street","the"
"her to",205,"to","her"
"was one",205,"one","was"
"using the",205,"the","using"
"it so",204,"so","it"
"pick up",204,"up","pick"
"filled with",204,"with","filled"
"people to",204,"to","people"
"to become",204,"become","to"
"work on",204,"on","work"
"this book",204,"book","this"
"thinking about",203,"about","thinking"
"a half",203,"half","a"
"know if",203,"if","know"
"a beautiful",202,"beautiful","a"
"thousands of",202,"of","thousands"
"was very",202,"very","was"
"about that",201,"that","about"
"we would",201,"would","we"
"see how",201,"how","see"
"not that",201,"that","not"
"we get",201,"get","we"
"i read",201,"read","i"
"to check",200,"check","to"
"is good",200,"good","is"
"the power",200,"power","the"
"be there",199,"there","be"
"to us",199,"us","to"
"not in",199,"in","not"
"won't be",199,"be","won't"
"did i",199,"i","did"
"put the",199,"the","put"
"the room",199,"room","the"
"this point",199,"point","this"
"way of",199,"of","way"
"the work",199,"work","the"
"and no",199,"no","and"
"i wasn't",198,"wasn't","i"
"day in",198,"in","day"
"with us",198,"us","with"
"with our",198,"our","with"
"state of",198,"of","state"
"the law",198,"law","the"
"find the",198,"the","find"
"not even",197,"even","not"
"but then",197,"then","but"
"a really",197,"really","a"
"on friday",197,"friday","on"
"thought i",197,"i","thought"
"it may",197,"may","it"
"a wonderful",196,"wonderful","a"
"wait for",196,"for","wait"
"or even",196,"even","or"
"would love",196,"love","would"
"work in",196,"in","work"
"some people",196,"people","some"
"to spend",196,"spend","to"
"the federal",196,"federal","the"
"as to",196,"to","as"
"over to",195,"to","over"
"at that",195,"that","at"
"as long",195,"long","as"
"the beginning",194,"beginning","the"
"in other",194,"other","in"
"and said",194,"said","and"
"have not",194,"not","have"
"president of",194,"of","president"
"that were",194,"were","that"
"social media",193,"media","social"
"i might",193,"might","i"
"as she",193,"she","as"
"half of",193,"of","half"
"but for",193,"for","but"
"years and",193,"and","years"
"set up",192,"up","set"
"thing i",192,"i","thing"
"to sleep",192,"sleep","to"
"we want",192,"want","we"
"likely to",192,"to","likely"
"the three",192,"three","the"
"know it",191,"it","know"
"thought it",191,"it","thought"
"happy to",191,"to","happy"
"one is",191,"is","one"
"was also",191,"also","was"
"must have",191,"have","must"
"next year",191,"year","next"
"how it",191,"it","how"
"day to",190,"to","day"
"good to",190,"to","good"
"without a",190,"a","without"
"involved in",190,"in","involved"
"he can",189,"can","he"
"make me",189,"me","make"
"hope to",189,"to","hope"
"think it's",189,"it's","think"
"and be",189,"be","and"
"the local",189,"local","the"
"he didn't",189,"didn't","he"
"on how",188,"how","on"
"all this",188,"this","all"
"they want",188,"want","they"
"a short",188,"short","a"
"read the",188,"the","read"
"known as",188,"as","known"
"these days",187,"days","these"
"and see",187,"see","and"
"has not",187,"not","has"
"keep the",187,"the","keep"
"will get",186,"get","will"
"we know",186,"know","we"
"family and",186,"and","family"
"point of",186,"of","point"
"and let",186,"let","and"
"the years",186,"years","the"
"will never",185,"never","will"
"been in",185,"in","been"
"it also",185,"also","it"
"ended up",185,"up","ended"
"work and",185,"and","work"
"version of",185,"of","version"
"and also",185,"also","and"
"into my",185,"my","into"
"is there",184,"there","is"
"my family",184,"family","my"
"to ask",184,"ask","to"
"not so",184,"so","not"
"at me",184,"me","at"
"a number",184,"number","a"
"and at",184,"at","and"
"back of",183,"of","back"
"didn't know",183,"know","didn't"
"the latest",183,"latest","the"
"had an",183,"an","had"
"other than",183,"than","other"
"you feel",182,"feel","you"
"the place",182,"place","the"
"a special",182,"special","a"
"soon as",182,"as","soon"
"figure out",182,"out","figure"
"care of",182,"of","care"
"him in",182,"in","him"
"of how",182,"how","of"
"this blog",182,"blog","this"
"things i",181,"i","things"
"the money",181,"money","the"
"two weeks",181,"weeks","two"
"too many",181,"many","too"
"is being",181,"being","is"
"member of",181,"of","member"
"if there",181,"there","if"
"is always",180,"always","is"
"series of",180,"of","series"
"or two",180,"two","or"
"come back",180,"back","come"
"few years",180,"years","few"
"during a",180,"a","during"
"and our",180,"our","and"
"called the",179,"the","called"
"to visit",179,"visit","to"
"no more",179,"more","no"
"to call",179,"call","to"
"to pick",179,"pick","to"
"as soon",179,"soon","as"
"that way",179,"way","that"
"to avoid",179,"avoid","to"
"is like",179,"like","is"
"add the",179,"the","add"
"a group",178,"group","a"
"as possible",178,"possible","as"
"the music",178,"music","the"
"are just",178,"just","are"
"of things",178,"things","of"
"bunch of",178,"of","bunch"
"who were",178,"were","who"
"its own",178,"own","its"
"put it",178,"it","put"
"also a",178,"a","also"
"told the",178,"the","told"
"quite a",178,"a","quite"
"to those",177,"those","to"
"you the",177,"the","you"
"the follow",177,"follow","the"
"so excited",177,"excited","so"
"all in",177,"in","all"
"will make",177,"make","will"
"as part",177,"part","as"
"me know",177,"know","me"
"was my",177,"my","was"
"to its",177,"its","to"
"seemed to",177,"to","seemed"
"was still",177,"still","was"
"i wonder",176,"wonder","i"
"don't get",176,"get","don't"
"people and",176,"and","people"
"at work",175,"work","at"
"i won't",175,"won't","i"
"ice cream",175,"cream","ice"
"way i",175,"i","way"
"the side",175,"side","the"
"the former",175,"former","the"
"the white",175,"white","the"
"to provide",175,"provide","to"
"the current",174,"current","the"
"return to",174,"to","return"
"say the",174,"the","say"
"time with",174,"with","time"
"the group",174,"group","the"
"a part",174,"part","a"
"last month",174,"month","last"
"found a",174,"a","found"
"the question",174,"question","the"
"is at",173,"at","is"
"were a",173,"a","were"
"the early",173,"early","the"
"near the",173,"the","near"
"which has",173,"has","which"
"get in",172,"in","get"
"were in",172,"in","were"
"to not",172,"not","to"
"few weeks",172,"weeks","few"
"on saturday",172,"saturday","on"
"three years",172,"years","three"
"in with",172,"with","in"
"place in",172,"in","place"
"a major",171,"major","a"
"on an",171,"an","on"
"pretty much",171,"much","pretty"
"good luck",171,"luck","good"
"trip to",171,"to","trip"
"i must",171,"must","i"
"said we",171,"we","said"
"each of",171,"of","each"
"but she",171,"she","but"
"only to",171,"to","only"
"the area",171,"area","the"
"to feel",170,"feel","to"
"the field",170,"field","the"
"did it",170,"it","did"
"get back",170,"back","get"
"no idea",170,"idea","no"
"the market",170,"market","the"
"but as",170,"as","but"
"to one",170,"one","to"
"be at",169,"at","be"
"nothing to",169,"to","nothing"
"plans to",169,"to","plans"
"today is",169,"is","today"
"end up",169,"up","end"
"the person",169,"person","the"
"very good",169,"good","very"
"get my",169,"my","get"
"come out",169,"out","come"
"a person",169,"person","a"
"and go",169,"go","and"
"or so",169,"so","or"
"time the",169,"the","time"
"all these",169,"these","all"
"of any",169,"any","of"
"a young",169,"young","a"
"this post",169,"post","this"
"you go",168,"go","you"
"so they",168,"they","so"
"now the",168,"the","now"
"important to",168,"to","important"
"was born",168,"born","was"
"came out",168,"out","came"
"am so",168,"so","am"
"is why",168,"why","is"
"and do",168,"do","and"
"started to",168,"to","started"
"access to",168,"to","access"
"my blog",168,"blog","my"
"some time",167,"time","some"
"to save",167,"save","to"
"that's not",167,"not","that's"
"be sure",167,"sure","be"
"that makes",167,"makes","that"
"the state's",167,"state's","the"
"week i",167,"i","week"
"a strong",167,"strong","a"
"take it",167,"it","take"
"where they",167,"they","where"
"are also",167,"also","are"
"was at",167,"at","was"
"form of",167,"of","form"
"where we",167,"we","where"
"at first",167,"first","at"
"the hospital",167,"hospital","the"
"create a",167,"a","create"
"didn't want",167,"want","didn't"
"you so",166,"so","you"
"put on",166,"on","put"
"our own",166,"own","our"
"i'm just",166,"just","i'm"
"her own",166,"own","her"
"happened to",166,"to","happened"
"that when",166,"when","that"
"that had",166,"had","that"
"him a",166,"a","him"
"addition to",166,"to","addition"
"like you",165,"you","like"
"it makes",165,"makes","it"
"managed to",165,"to","managed"
"the ones",165,"ones","the"
"the issue",165,"issue","the"
"this month",165,"month","this"
"a story",165,"story","a"
"the table",165,"table","the"
"week and",165,"and","week"
"were not",165,"not","were"
"if your",164,"your","if"
"have made",164,"made","have"
"starting to",164,"to","starting"
"how you",164,"you","how"
"is only",164,"only","is"
"don't like",164,"like","don't"
"a bunch",164,"bunch","a"
"a game",164,"game","a"
"hundreds of",164,"of","hundreds"
"that his",164,"his","that"
"go out",164,"out","go"
"more and",164,"and","more"
"i may",164,"may","i"
"the event",164,"event","the"
"none of",164,"of","none"
"am a",164,"a","am"
"good for",164,"for","good"
"and two",164,"two","and"
"the board",164,"board","the"
"about my",164,"my","about"
"it's time",163,"time","it's"
"have never",163,"never","have"
"taking a",163,"a","taking"
"i told",163,"told","i"
"been the",163,"the","been"
"story of",163,"of","story"
"in there",163,"there","in"
"the reason",163,"reason","the"
"from her",163,"her","from"
"to and",163,"and","to"
"also the",163,"the","also"
"with one",163,"one","with"
"saw the",163,"the","saw"
"do so",163,"so","do"
"has become",163,"become","has"
"i go",162,"go","i"
"it's all",162,"all","it's"
"best of",162,"of","best"
"so i'm",162,"i'm","so"
"again and",162,"and","again"
"to what",162,"what","to"
"plan to",162,"to","plan"
"much to",162,"to","much"
"it takes",162,"takes","it"
"difficult to",162,"to","difficult"
"years old",162,"old","years"
"the church",162,"church","the"
"are now",162,"now","are"
"which the",162,"the","which"
"on one",161,"one","on"
"in life",161,"life","in"
"sounds like",161,"like","sounds"
"is your",161,"your","is"
"then you",161,"you","then"
"a child",161,"child","a"
"tend to",161,"to","tend"
"nice to",161,"to","nice"
"believe in",161,"in","believe"
"those of",161,"of","those"
"of other",161,"other","of"
"the kind",161,"kind","the"
"still have",161,"have","still"
"what happened",161,"happened","what"
"was able",161,"able","was"
"a quick",161,"quick","a"
"it took",160,"took","it"
"i'm in",160,"in","i'm"
"an old",160,"old","an"
"the police",160,"police","the"
"my mother",160,"mother","my"
"the us",160,"us","the"
"come up",160,"up","come"
"to school",160,"school","to"
"we did",160,"did","we"
"be used",160,"used","be"
"a piece",160,"piece","a"
"a girl",159,"girl","a"
"proud of",159,"of","proud"
"to some",159,"some","to"
