"word","count","nextWord","phrase"
"said it's a",17,"a","said it's"
"was only a",17,"a","was only"
"the pleasure of",17,"of","the pleasure"
"i know my",17,"my","i know"
"the red carpet",17,"carpet","the red"
"the world series",17,"series","the world"
"in according to",17,"to","in according"
"there are the",17,"the","there are"
"the problem of",17,"of","the problem"
"a spokeswoman for",17,"for","a spokeswoman"
"to build the",17,"the","to build"
"at some of",17,"of","at some"
"a family of",17,"of","a family"
"it doesn't have",17,"have","it doesn't"
"a very very",17,"very","a very"
"for a walk",17,"walk","for a"
"the air and",17,"and","the air"
"of the four",17,"four","of the"
"what you're doing",17,"doing","what you're"
"every now and",17,"and","every now"
"some of which",17,"which","some of"
"how could i",17,"i","how could"
"a while now",17,"now","a while"
"and the whole",17,"whole","and the"
"been up to",17,"to","been up"
"week or two",17,"two","week or"
"the people and",17,"and","the people"
"it's such a",17,"a","it's such"
"hope to be",17,"be","hope to"
"don't have an",17,"an","don't have"
"next few days",17,"days","next few"
"we tend to",17,"to","we tend"
"the company to",17,"to","the company"
"and hope that",17,"that","and hope"
"to admit that",17,"that","to admit"
"in the course",17,"course","in the"
"the direction of",17,"of","the direction"
"be forced to",17,"to","be forced"
"and this was",17,"was","and this"
"i'm having a",17,"a","i'm having"
"to you all",17,"all","to you"
"in the 1990s",17,"1990s","in the"
"will definitely be",17,"be","will definitely"
"is my new",17,"new","is my"
"has a very",17,"very","has a"
"for each of",17,"of","for each"
"in my bed",17,"bed","in my"
"with a good",17,"good","with a"
"with the other",17,"other","with the"
"not sure why",17,"why","not sure"
"his way to",17,"to","his way"
"on our way",17,"way","on our"
"on a regular",17,"regular","on a"
"a regular basis",17,"basis","a regular"
"in the draft",17,"draft","in the"
"respond to the",17,"the","respond to"
"i get home",17,"home","i get"
"in the village",17,"village","in the"
"while i am",17,"am","while i"
"what to expect",17,"expect","what to"
"hit by a",17,"a","hit by"
"you start to",17,"to","you start"
"was thinking about",17,"about","was thinking"
"me i can't",17,"can't","me i"
"to terms with",17,"with","to terms"
"at the local",17,"local","at the"
"a month ago",17,"ago","a month"
"you know who",17,"who","you know"
"an year old",17,"old","an year"
"you can add",17,"add","you can"
"we get a",17,"a","we get"
"much easier to",17,"to","much easier"
"the past decade",17,"decade","the past"
"a month or",17,"or","a month"
"of the university",17,"university","of the"
"with her and",17,"and","with her"
"she said it",17,"it","she said"
"be such a",17,"a","be such"
"as he did",17,"did","as he"
"on friday and",17,"and","on friday"
"you don't get",17,"get","you don't"
"to replace the",17,"the","to replace"
"just for the",17,"the","just for"
"we'll have to",17,"to","we'll have"
"can lead to",17,"to","can lead"
"to see this",17,"this","to see"
"the consequences of",17,"of","the consequences"
"of such a",17,"a","of such"
"it was at",17,"at","it was"
"of the sun",17,"sun","of the"
"happy to have",17,"have","happy to"
"is just the",17,"the","is just"
"to the most",17,"most","to the"
"am not going",17,"going","am not"
"founder of the",17,"the","founder of"
"there was something",17,"something","there was"
"i am thankful",17,"thankful","i am"
"i spent a",17,"a","i spent"
"and would have",17,"have","and would"
"up a few",17,"few","up a"
"and it wasn't",17,"wasn't","and it"
"so now i",17,"i","so now"
"went into the",17,"the","went into"
"been around for",17,"for","been around"
"point out that",17,"that","point out"
"need to change",17,"change","need to"
"of the river",17,"river","of the"
"or some other",17,"other","or some"
"it should have",17,"have","it should"
"you'll have to",17,"to","you'll have"
"i really think",17,"think","i really"
"just like a",17,"a","just like"
"in the old",17,"old","in the"
"in the public",17,"public","in the"
"enough to have",17,"have","enough to"
"don't be afraid",17,"afraid","don't be"
"the world i",17,"i","the world"
"she would be",17,"be","she would"
"the first part",17,"part","the first"
"i was talking",17,"talking","i was"
"to some extent",17,"extent","to some"
"of all i",17,"i","of all"
"think i was",17,"was","think i"
"that was in",17,"in","that was"
"it seemed like",17,"like","it seemed"
"is that if",17,"if","is that"
"tried to get",17,"get","tried to"
"get out and",17,"and","get out"
"with this one",17,"one","with this"
"but he didn't",17,"didn't","but he"
"of my new",17,"new","of my"
"hope that you",17,"you","hope that"
"me so much",17,"much","me so"
"this isn't a",17,"a","this isn't"
"home from the",17,"the","home from"
"i can feel",17,"feel","i can"
"way in the",17,"the","way in"
"but as the",17,"the","but as"
"i couldn't help",17,"help","i couldn't"
"want to live",17,"live","want to"
"away from home",17,"home","away from"
"how about you",17,"you","how about"
"part of her",17,"her","part of"
"to use my",17,"my","to use"
"to me in",17,"in","to me"
"i am grateful",17,"grateful","i am"
"i still haven't",17,"haven't","i still"
"it's a really",17,"really","it's a"
"the last decade",17,"decade","the last"
"in the real",17,"real","in the"
"you can just",17,"just","you can"
"be fun to",17,"to","be fun"
"will probably be",17,"be","will probably"
"the night and",17,"and","the night"
"sit in the",17,"the","sit in"
"what the heck",17,"heck","what the"
"on a few",17,"few","on a"
"let it go",17,"go","let it"
"which is what",17,"what","which is"
"the will of",17,"of","the will"
"track and field",17,"field","track and"
"with me on",17,"on","with me"
"you have your",17,"your","you have"
"in the sixth",17,"sixth","in the"
"the limits of",17,"of","the limits"
"to more than",17,"than","to more"
"of you have",17,"have","of you"
"spirit of the",17,"the","spirit of"
"a day and",17,"and","a day"
"the family of",17,"of","the family"
"but on the",17,"the","but on"
"say they are",17,"are","say they"
"brother and sister",17,"sister","brother and"
"of the internet",17,"internet","of the"
"the business of",17,"of","the business"
"was in my",17,"my","was in"
"your life and",17,"and","your life"
"and does not",17,"not","and does"
"know that it",17,"it","know that"
"and from the",17,"the","and from"
"if any of",17,"of","if any"
"and i look",17,"look","and i"
"the right side",17,"side","the right"
"see if it",17,"it","see if"
"hard to see",17,"see","hard to"
"a waste of",17,"of","a waste"
"the next level",17,"level","the next"
"there might be",17,"be","there might"
"been looking for",17,"for","been looking"
"go on the",17,"the","go on"
"and if you're",17,"you're","and if"
"under the influence",17,"influence","under the"
"but it didn't",17,"didn't","but it"
"that did not",17,"not","that did"
"out a little",17,"little","out a"
"i don't believe",17,"believe","i don't"
"to keep your",17,"your","to keep"
"long time ago",17,"ago","long time"
"it gives you",17,"you","it gives"
"with my friends",17,"friends","with my"
"about how much",17,"much","about how"
"want to leave",17,"leave","want to"
"and as the",17,"the","and as"
"which you can",17,"can","which you"
"to write the",17,"the","to write"
"before and after",17,"after","before and"
"to one side",17,"side","to one"
"the us and",17,"and","the us"
"my head i",17,"i","my head"
"to me it",17,"it","to me"
"in the body",17,"body","in the"
"so i would",17,"would","so i"
"with regard to",17,"to","with regard"
"that the best",17,"best","that the"
"in its own",17,"own","in its"
"and even a",17,"a","and even"
"you find yourself",17,"yourself","you find"
"of course a",17,"a","of course"
"but i haven't",17,"haven't","but i"
"that is how",17,"how","that is"
"as you know",17,"know","as you"
"the point that",17,"that","the point"
"that are in",17,"in","that are"
"now you can",17,"can","now you"
"to it i",17,"i","to it"
"and took a",17,"a","and took"
"can't think of",17,"of","can't think"
"in the states",17,"states","in the"
"i must admit",17,"admit","i must"
"down to a",17,"a","down to"
"the oven to",17,"to","the oven"
"make your own",17,"own","make your"
"it easier for",17,"for","it easier"
"he also has",17,"has","he also"
"where to go",17,"go","where to"
"the way and",17,"and","the way"
"almost all of",17,"of","almost all"
"a man of",17,"of","a man"
"than a few",17,"few","than a"
"feel like it",17,"it","feel like"
"maybe i will",17,"will","maybe i"
"every day i",17,"i","every day"
"i can still",17,"still","i can"
"but it seems",17,"seems","but it"
"the week and",17,"and","the week"
"months ago i",17,"i","months ago"
"of the characters",17,"characters","of the"
"i am an",17,"an","i am"
"of you are",17,"are","of you"
"think there is",17,"is","think there"
"come out and",17,"and","come out"
"i have lived",17,"lived","i have"
"and put them",17,"them","and put"
"can you believe",17,"believe","can you"
"i wasn't sure",17,"sure","i wasn't"
"the next thing",17,"thing","the next"
"to pay a",17,"a","to pay"
"which is also",17,"also","which is"
"but she was",17,"was","but she"
"argued that the",17,"the","argued that"
"is pretty much",17,"much","is pretty"
"it i don't",17,"don't","it i"
"the one in",17,"in","the one"
"the position of",17,"of","the position"
"the weekend and",17,"and","the weekend"
"the next couple",17,"couple","the next"
"to it and",17,"and","to it"
"in which we",17,"we","in which"
"than it is",17,"is","than it"
"has become the",17,"the","has become"
"i told them",17,"them","i told"
"sooner or later",17,"later","sooner or"
"thing is that",17,"that","thing is"
"long time and",17,"and","long time"
"what it's like",17,"like","what it's"
"a world where",17,"where","a world"
"i made for",17,"for","i made"
"the sounds of",17,"of","the sounds"
"i think if",17,"if","i think"
"maybe it was",17,"was","maybe it"
"my mind i",17,"i","my mind"
"i didn't feel",17,"feel","i didn't"
"and how they",17,"they","and how"
"to my own",17,"own","to my"
"it i am",17,"am","it i"
"a while to",17,"to","a while"
"is a wonderful",17,"wonderful","is a"
"was sent to",17,"to","was sent"
"that's not a",17,"a","that's not"
"things in life",17,"life","things in"
"that but i",17,"i","that but"
"are the most",17,"most","are the"
"if she had",17,"had","if she"
"there it is",17,"is","there it"
"had one of",17,"of","had one"
"and now that",17,"that","and now"
"to be his",17,"his","to be"
"i can now",17,"now","i can"
"picked it up",17,"up","picked it"
"a cell phone",17,"phone","a cell"
"in the box",17,"box","in the"
"a day or",17,"or","a day"
"and then she",17,"she","and then"
"are filled with",17,"with","are filled"
"not need to",17,"to","not need"
"i start to",17,"to","i start"
"you're trying to",17,"to","you're trying"
"the old testament",17,"testament","the old"
"there were two",17,"two","there were"
"for a total",17,"total","for a"
"the president of",17,"of","the president"
"be done in",17,"in","be done"
"is due to",17,"to","is due"
"in a place",17,"place","in a"
"so as i",17,"i","so as"
"at all and",17,"and","at all"
"a while and",17,"and","a while"
